GlobalRank,TldRank,Domain,TLD,RefSubNets,RefIPs,IDN_Domain,IDN_TLD,PrevGlobalRank,PrevTldRank,PrevRefSubNets,PrevRefIPs
177755,1275,omarghanem.com.br,br,756,874,omarghanem.com.br,br,161398,1216,772,897
177968,1276,cbv.com.br,br,755,1075,cbv.com.br,br,174389,1323,738,1064
178223,1277,unila.edu.br,br,755,902,unila.edu.br,br,171459,1304,746,896
178572,1278,philips.com.br,br,754,966,philips.com.br,br,160046,1204,775,990
178703,1279,eventize.com.br,br,754,919,eventize.com.br,br,163168,1232,767,930
179211,1280,amazoniareal.com.br,br,753,938,amazoniareal.com.br,br,166533,1268,758,961
179262,1281,betha.com.br,br,753,916,betha.com.br,br,173863,1319,740,890
179308,1282,adtrcloud.com.br,br,753,901,adtrcloud.com.br,br,167848,1278,755,917
179347,1283,codeba.gov.br,br,753,883,codeba.gov.br,br,168294,1283,754,895
179731,1284,cidades.gov.br,br,752,925,cidades.gov.br,br,167754,1276,755,942
180040,1285,quadrix.org.br,br,751,1121,quadrix.org.br,br,164480,1243,763,1135
180074,1286,cvc.com.br,br,751,1036,cvc.com.br,br,164511,1244,763,1045
180244,1287,ticketagora.com.br,br,751,921,ticketagora.com.br,br,165867,1263,760,933
180324,1288,historicoblaze.com.br,br,751,893,historicoblaze.com.br,br,171435,1303,746,903
180355,1289,atomouniversal.com.br,br,751,872,atomouniversal.com.br,br,165589,1256,761,884
180358,1290,institutolidiahenninger.com.br,br,751,870,institutolidiahenninger.com.br,br,152595,1151,797,921
180570,1291,cnpem.br,br,750,1007,cnpem.br,br,164915,1248,762,1016
180826,1292,santosstore.com.br,br,750,883,santosstore.com.br,br,173102,1313,742,890
180900,1293,buscaintegrada.com.br,br,749,2200,buscaintegrada.com.br,br,200942,1505,681,1708
181192,1294,unasus.gov.br,br,749,926,unasus.gov.br,br,166938,1271,757,946
181269,1295,metalhorse.com.br,br,749,899,metalhorse.com.br,br,162768,1226,768,946
181280,1296,globalbet.net.br,br,749,895,globalbet.net.br,br,170260,1298,749,902
181330,1297,pixbetbrazil1.com.br,br,749,871,pixbetbrazil1.com.br,br,165151,1254,762,901
181584,1298,tratabrasil.org.br,br,748,957,tratabrasil.org.br,br,169695,1292,750,972
181620,1299,agrishow.com.br,br,748,940,agrishow.com.br,br,174101,1322,739,940
181666,1300,clubedohardware.com.br,br,748,921,clubedohardware.com.br,br,182940,1385,718,914
182056,1301,britishcouncil.org.br,br,747,950,britishcouncil.org.br,br,166920,1269,757,953
182108,1302,fasano.com.br,br,747,927,fasano.com.br,br,168195,1281,754,929
182131,1303,canasvieiras.com.br,br,747,917,canasvieiras.com.br,br,173447,1316,741,903
182214,1304,fortune-tiger-bet777.com.br,br,747,893,fortune-tiger-bet777.com.br,br,164310,1241,764,940
182217,1305,trialbikes.com.br,br,747,892,trialbikes.com.br,br,169861,1296,750,909
182225,1306,pbtur.com.br,br,747,889,pbtur.com.br,br,165116,1252,762,917
182275,1307,servtecnicos.com.br,br,747,864,servtecnicos.com.br,br,169156,1288,752,877
182692,1308,asserj.com.br,br,746,878,asserj.com.br,br,171882,1307,745,887
182733,1309,bynovva.com.br,br,746,853,bynovva.com.br,br,168342,1284,754,868
183461,1310,unir.br,br,744,923,unir.br,br,178985,1351,727,925
183523,1311,concriad.com.br,br,744,904,concriad.com.br,br,175026,1332,737,896
183538,1312,parimatchs.com.br,br,744,900,parimatchs.com.br,br,172648,1310,743,908
184031,1313,criscardosocloset.com.br,br,743,888,criscardosocloset.com.br,br,171421,1302,746,905
184235,1314,mapfre.com.br,br,742,1016,mapfre.com.br,br,178037,1348,729,1033
184508,1315,abmes.org.br,br,742,880,abmes.org.br,br,171869,1306,745,893
184700,1316,stone.com.br,br,741,1016,stone.com.br,br,164520,1245,763,1035
184797,1317,sebrae-sc.com.br,br,741,943,sebrae-sc.com.br,br,167365,1273,756,948
185130,1318,cenariomt.com.br,br,740,1044,cenariomt.com.br,br,184168,1393,715,1031
185153,1319,intel.com.br,br,740,1003,intel.com.br,br,174422,1324,738,998
185457,1320,margaridaspousada.com.br,br,740,848,margaridaspousada.com.br,br,173168,1314,742,858
185583,1321,ccxp.com.br,br,739,1017,ccxp.com.br,br,171180,1299,746,1048
185780,1322,visaonoticias.com.br,br,739,898,visaonoticias.com.br,br,171770,1305,745,919
185814,1323,paperini.com.br,br,739,887,paperini.com.br,br,169470,1290,751,910
186028,1324,tnh1.com.br,br,738,995,tnh1.com.br,br,171218,1300,746,1000
186303,1325,canon.com.br,br,738,869,canon.com.br,br,173873,1320,740,885
186348,1326,achadotop.com.br,br,738,808,achadotop.com.br,br,174716,1328,738,811
186445,1327,otvfoco.com.br,br,737,1059,otvfoco.com.br,br,184158,1392,715,1066
186618,1328,ufc.com.br,br,737,917,ufc.com.br,br,169366,1289,751,948
186800,1329,zenontaxi.com.br,br,737,841,zenontaxi.com.br,br,174706,1327,738,842
186910,1330,gazetadigital.com.br,br,736,978,gazetadigital.com.br,br,187278,1420,708,971
187005,1331,bondinho.com.br,br,736,928,bondinho.com.br,br,174914,1331,737,924
187138,1332,aviators.net.br,br,736,886,aviators.net.br,br,175421,1335,736,896
187193,1333,ipmbrasil.org.br,br,736,868,ipmbrasil.org.br,br,173473,1317,741,894
187361,1334,ipnews.com.br,br,735,1007,ipnews.com.br,br,187247,1419,708,1010
187553,1335,oabrj.org.br,br,735,896,oabrj.org.br,br,178245,1350,729,893
187610,1336,saopaulosempre.com.br,br,735,882,saopaulosempre.com.br,br,173853,1318,740,893
187672,1337,estogran.com.br,br,735,856,estogran.com.br,br,174674,1326,738,870
187841,1338,fastshop.com.br,br,734,962,fastshop.com.br,br,182419,1381,719,965
188099,1339,imobiliarianoli.com.br,br,734,874,imobiliarianoli.com.br,br,179930,1358,725,890
188102,1340,solarserra.com.br,br,734,873,solarserra.com.br,br,169827,1294,750,919
188242,1341,prf.gov.br,br,733,1049,prf.gov.br,br,164114,1239,764,1071
188470,1342,unipampa.edu.br,br,733,895,unipampa.edu.br,br,176188,1338,734,897
188540,1343,wmvirtual.com.br,br,733,876,wmvirtual.com.br,br,169828,1295,750,919
188576,1344,centraldotimao.com.br,br,733,861,centraldotimao.com.br,br,177084,1344,732,872
188690,1345,diariodopoder.com.br,br,732,1016,diariodopoder.com.br,br,181046,1366,722,1014
188714,1346,cacaushow.com.br,br,732,984,cacaushow.com.br,br,174806,1329,737,988
188778,1347,ford.com.br,br,732,936,ford.com.br,br,175273,1334,736,953
188911,1348,soudabahia.com.br,br,732,886,soudabahia.com.br,br,177821,1347,730,895
188939,1349,criarlojasvirtuais.com.br,br,732,878,criarlojasvirtuais.com.br,br,172673,1311,743,901
188942,1350,avallonrp.com.br,br,732,877,avallonrp.com.br,br,172680,1312,743,900
189173,1351,correiodobrasil.com.br,br,731,946,correiodobrasil.com.br,br,189966,1436,702,930
189219,1352,eb.br,br,731,918,eb.br,br,181125,1367,722,923
189270,1353,mpf.gov.br,br,731,898,mpf.gov.br,br,192031,1452,698,894
189331,1354,aviators.com.br,br,731,879,aviators.com.br,br,176561,1339,733,907
189351,1355,dhnet.org.br,br,731,869,dhnet.org.br,br,186589,1414,710,859
189396,1356,redelivre.org.br,br,731,846,redelivre.org.br,br,179605,1354,726,861
189781,1357,novebet.com.br,br,730,887,novebet.com.br,br,179495,1352,726,896
190196,1358,abcdoabc.com.br,br,729,952,abcdoabc.com.br,br,181968,1379,720,958
190345,1359,sepultura.com.br,br,729,887,sepultura.com.br,br,177815,1346,730,897
191085,1360,impostometro.com.br,br,728,1024,impostometro.com.br,br,186353,1410,710,1023
191106,1361,dol.com.br,br,728,1002,dol.com.br,br,180613,1362,723,1006
191221,1362,faap.br,br,728,919,faap.br,br,177339,1345,731,922
191319,1363,sergipeatual.com.br,br,728,880,sergipeatual.com.br,br,180365,1361,724,889
191323,1364,chutedeplaca.com.br,br,728,879,chutedeplaca.com.br,br,179524,1353,726,889
191353,1365,blogdothiagolima.com.br,br,728,867,blogdothiagolima.com.br,br,171403,1301,746,912
192432,1366,madeiramadeira.com.br,br,727,967,madeiramadeira.com.br,br,176852,1343,732,974
192555,1367,revistamultiplicidades.com.br,br,727,902,revistamultiplicidades.com.br,br,184294,1395,715,896
192582,1368,ifsuldeminas.edu.br,br,727,895,ifsuldeminas.edu.br,br,185704,1403,712,854
192633,1369,sem-deposito-bonus.com.br,br,727,878,sem-deposito-bonus.com.br,br,181227,1370,722,886
193652,1370,midianews.com.br,br,726,976,midianews.com.br,br,186819,1417,709,977
193704,1371,ibdfam.org.br,br,726,931,ibdfam.org.br,br,180712,1363,723,922
193806,1372,intercom.org.br,br,726,884,intercom.org.br,br,181285,1371,722,873
193828,1373,iguacuemfoco.com.br,br,726,878,iguacuemfoco.com.br,br,180818,1365,723,887
193870,1374,tiomarioembalagens.com.br,br,726,865,tiomarioembalagens.com.br,br,172231,1309,744,911
194630,1375,brasilpost.com.br,br,725,897,brasilpost.com.br,br,176131,1337,734,915
194642,1376,caubr.gov.br,br,725,890,caubr.gov.br,br,179956,1359,725,884
194668,1377,danielsadigursky.com.br,br,725,879,danielsadigursky.com.br,br,180810,1364,723,888
194671,1378,fabianomoratoimoveis.com.br,br,725,878,fabianomoratoimoveis.com.br,br,181224,1369,722,887
194701,1379,on.br,br,725,869,on.br,br,185697,1402,712,856
195251,1380,cpb.org.br,br,724,997,cpb.org.br,br,176832,1342,732,999
195456,1381,diamanterosaimoveis.com.br,br,724,876,diamanterosaimoveis.com.br,br,181640,1375,721,886
195584,1382,luqueautomoveis.com.br,br,724,804,luqueautomoveis.com.br,br,176744,1340,733,825
195986,1383,guitarcoop.com.br,br,723,991,guitarcoop.com.br,br,186818,1416,709,979
196089,1384,abstartups.com.br,br,723,914,abstartups.com.br,br,189100,1432,704,905
196201,1385,masterwestern.com.br,br,723,876,masterwestern.com.br,br,181642,1376,721,885
196248,1386,santacasabraganca.com.br,br,723,857,santacasabraganca.com.br,br,181295,1372,722,870
196252,1387,onzedemaio.com.br,br,723,855,onzedemaio.com.br,br,185293,1400,713,849
196513,1388,fecap.br,br,722,970,fecap.br,br,181494,1373,721,974
196569,1389,oncoguia.org.br,br,722,920,oncoguia.org.br,br,174884,1330,737,936
196826,1390,tatanka.com.br,br,722,827,tatanka.com.br,br,183198,1387,718,829
197191,1391,orquidariofeiticeira.com.br,br,721,887,orquidariofeiticeira.com.br,br,186953,1418,709,882
197337,1392,capelini.com.br,br,721,842,capelini.com.br,br,179617,1355,726,857
197561,1393,agenciatribo.com.br,br,720,1010,agenciatribo.com.br,br,188120,1428,706,1010
197578,1394,enel.com.br,br,720,985,enel.com.br,br,179760,1357,725,992
197751,1395,ipt.br,br,720,878,ipt.br,br,189207,1433,704,864
198041,1396,skyscanner.com.br,br,719,1044,skyscanner.com.br,br,188104,1426,706,1052
198043,1397,sitecontabil.com.br,br,719,1029,sitecontabil.com.br,br,204339,1528,674,975
198536,1398,rappi.com.br,br,718,1001,rappi.com.br,br,185893,1405,711,1004
198561,1399,pedal.com.br,br,718,972,pedal.com.br,br,186374,1411,710,991
198574,1400,exame.com.br,br,718,955,exame.com.br,br,181961,1378,720,966
198608,1401,recantodasletras.com.br,br,718,922,recantodasletras.com.br,br,191488,1447,699,901
198708,1402,mam.org.br,br,718,886,mam.org.br,br,181611,1374,721,898
198898,1403,scolarimaquinas.com.br,br,718,810,scolarimaquinas.com.br,br,180099,1360,725,821
199113,1404,afya.com.br,br,717,923,afya.com.br,br,186414,1412,710,930
199260,1405,comprasnet.gov.br,br,717,869,comprasnet.gov.br,br,175459,1336,736,879
199523,1406,getninjas.com.br,br,716,1036,getninjas.com.br,br,178039,1349,729,1029
199580,1407,portalcorreio.com.br,br,716,949,portalcorreio.com.br,br,188619,1429,705,946
199609,1408,expedia.com.br,br,716,930,expedia.com.br,br,183788,1390,716,941
200002,1409,rollingstone.com.br,br,715,983,rollingstone.com.br,br,187724,1423,707,993
200037,1410,cpfl.com.br,br,715,946,cpfl.com.br,br,184212,1394,715,950
200095,1411,fpabramo.org.br,br,715,903,fpabramo.org.br,br,190967,1443,700,902
200165,1412,zaek.com.br,br,715,879,zaek.com.br,br,189606,1434,703,876
200307,1413,industrialpecas.com.br,br,715,830,industrialpecas.com.br,br,179635,1356,726,845
200425,1414,desenrola.gov.br,br,714,1008,desenrola.gov.br,br,188116,1427,706,1017
201183,1415,riolax.com.br,br,713,838,riolax.com.br,br,182694,1383,719,854
201274,1416,selecty.com.br,br,712,1219,selecty.com.br,br,202405,1513,678,1223
201339,1417,bancopan.com.br,br,712,1052,bancopan.com.br,br,184975,1399,713,1088
201382,1418,tokiomarine.com.br,br,712,969,tokiomarine.com.br,br,191945,1451,698,986
201940,1419,fenixconsultas.com.br,br,711,1038,fenixconsultas.com.br,br,199533,1496,684,1026
201942,1420,padrejoao.com.br,br,711,1025,padrejoao.com.br,br,193004,1457,696,1044
201954,1421,diolaser.com.br,br,711,1001,diolaser.com.br,br,201450,1509,680,995
202072,1422,alana.org.br,br,711,899,alana.org.br,br,190038,1437,702,886
202095,1423,connectedsmartcities.com.br,br,711,886,connectedsmartcities.com.br,br,418123,2864,424,515
202105,1424,epseenergia.com.br,br,711,882,epseenergia.com.br,br,191525,1448,699,879
202155,1425,oliveirasantos-imobiliaria.com.br,br,711,868,oliveirasantos-imobiliaria.com.br,br,191597,1449,699,859
202161,1426,oxfam.org.br,br,711,866,oxfam.org.br,br,184368,1396,715,876
202207,1427,abed.org.br,br,711,856,abed.org.br,br,187946,1425,707,855
202607,1428,sistema.gov.br,br,710,979,sistema.gov.br,br,202430,1514,678,978
202728,1429,pop.com.br,br,710,899,pop.com.br,br,196965,1476,689,909
202742,1430,casinosnobrasil.com.br,br,710,895,casinosnobrasil.com.br,br,181133,1368,722,918
202814,1431,damcom.com.br,br,710,872,damcom.com.br,br,190091,1438,702,870
202845,1432,projetek.com.br,br,710,864,projetek.com.br,br,191603,1450,699,857
203248,1433,promobit.com.br,br,709,941,promobit.com.br,br,187279,1421,708,971
203383,1434,febrasgo.org.br,br,709,871,febrasgo.org.br,br,182629,1382,719,873
203535,1435,abes-dn.org.br,br,709,821,abes-dn.org.br,br,183194,1386,718,832
203691,1436,smiles.com.br,br,708,1033,smiles.com.br,br,182809,1384,718,1032
203874,1437,fmcovas.org.br,br,708,877,fmcovas.org.br,br,189642,1435,703,864
203929,1438,embratel.com.br,br,708,862,embratel.com.br,br,199733,1498,684,846
204043,1439,beetech.com.br,br,708,828,beetech.com.br,br,185757,1404,712,839
204336,1440,rdstation.com.br,br,707,884,rdstation.com.br,br,186483,1413,710,892
204340,1441,ifc-camboriu.edu.br,br,707,883,ifc-camboriu.edu.br,br,191026,1444,700,874
204646,1442,naomeperturbe.com.br,br,706,1066,naomeperturbe.com.br,br,184973,1398,713,1091
204754,1443,foxbit.com.br,br,706,900,foxbit.com.br,br,204412,1529,674,883
204832,1444,ifpa.edu.br,br,706,871,ifpa.edu.br,br,187844,1424,707,884
204958,1445,redenacionalfjac.org.br,br,706,833,redenacionalfjac.org.br,br,184444,1397,715,849
204975,1446,asingular.com.br,br,706,825,asingular.com.br,br,186225,1409,711,835
204993,1447,cbetbrazil.com.br,br,706,818,cbetbrazil.com.br,br,186213,1408,711,840
205024,1448,codimuc.com.br,br,706,800,codimuc.com.br,br,184097,1391,716,813
205161,1449,bling.com.br,br,705,931,bling.com.br,br,190928,1442,700,935
205338,1450,uemg.br,br,705,855,uemg.br,br,185664,1401,712,864
205370,1451,arquivonacional.gov.br,br,705,845,arquivonacional.gov.br,br,196079,1473,691,830
205398,1452,fbmg.edu.br,br,705,835,fbmg.edu.br,br,183551,1388,717,864
206119,1453,cobasi.com.br,br,703,941,cobasi.com.br,br,197476,1479,688,939
206145,1454,brasilgameshow.com.br,br,703,921,brasilgameshow.com.br,br,194156,1466,694,928
206187,1455,folhabv.com.br,br,703,900,folhabv.com.br,br,204877,1532,673,902
206367,1456,ciclonovo.com.br,br,703,846,ciclonovo.com.br,br,193260,1461,696,844
206610,1457,crcsp.org.br,br,702,987,crcsp.org.br,br,201003,1506,681,955
207009,1458,qsl.br,br,702,776,qsl.br,br,183662,1389,717,798
207184,1459,adamante.com.br,br,701,916,adamante.com.br,br,198589,1490,686,902
207188,1460,ufopa.edu.br,br,701,913,ufopa.edu.br,br,188743,1430,705,873
207207,1461,vivareal.com.br,br,701,904,vivareal.com.br,br,193076,1458,696,912
207240,1462,guiame.com.br,br,701,889,guiame.com.br,br,200609,1502,682,893
207417,1463,emasa.com.br,br,701,839,emasa.com.br,br,186171,1407,711,855
207430,1464,cdluruguaiana.com.br,br,701,835,cdluruguaiana.com.br,br,190708,1441,701,829
207568,1465,casembrapa.com.br,br,700,1178,casembrapa.com.br,br,223119,1661,637,967
207742,1466,anhembi.br,br,700,888,anhembi.br,br,193144,1459,696,879
207760,1467,tamar.org.br,br,700,884,tamar.org.br,br,198104,1483,687,880
207803,1468,viegecosmeticos.com.br,br,700,864,viegecosmeticos.com.br,br,198162,1484,687,857
207894,1469,mariliaurgente.com.br,br,700,834,mariliaurgente.com.br,br,196555,1474,690,847
207906,1470,sbfisica.org.br,br,700,831,sbfisica.org.br,br,200832,1504,682,812
207953,1471,gigaro.com.br,br,700,813,gigaro.com.br,br,193820,1464,695,824
208529,1472,sigaantenado.com.br,br,698,1110,sigaantenado.com.br,br,192420,1453,697,1108
208586,1473,fuvest.br,br,698,977,fuvest.br,br,186807,1415,709,997
208610,1474,wtennis.com.br,br,698,943,wtennis.com.br,br,190434,1439,701,961
208654,1475,renault.com.br,br,698,905,renault.com.br,br,189086,1431,704,915
208736,1476,guiadopc.com.br,br,698,872,guiadopc.com.br,br,195885,1471,691,881
208844,1477,ufca.edu.br,br,698,838,ufca.edu.br,br,198775,1492,686,838
209148,1478,mercadoeeventos.com.br,br,697,932,mercadoeeventos.com.br,br,198018,1482,687,927
209183,1479,mtecbo.gov.br,br,697,901,mtecbo.gov.br,br,202979,1519,677,855
209317,1480,nucleodoconhecimento.com.br,br,697,850,nucleodoconhecimento.com.br,br,186148,1406,711,860
209480,1481,contabilidadedalagnese.com.br,br,697,790,contabilidadedalagnese.com.br,br,192811,1456,697,801
209628,1482,mrv.com.br,br,696,932,mrv.com.br,br,195297,1469,692,938
209629,1483,havan.com.br,br,696,929,havan.com.br,br,193558,1462,695,952
210117,1484,leisestaduais.com.br,br,695,927,leisestaduais.com.br,br,192481,1454,697,941
210180,1485,psc.br,br,695,878,psc.br,br,192546,1455,697,892
210197,1486,viomundo.com.br,br,695,872,viomundo.com.br,br,211230,1580,660,850
210272,1487,cio.com.br,br,695,845,cio.com.br,br,199250,1495,685,839
210676,1488,ansabrasil.com.br,br,694,875,ansabrasil.com.br,br,193626,1463,695,885
210743,1489,medicinasa.com.br,br,694,850,medicinasa.com.br,br,201149,1507,681,843
211285,1490,keelautomacao.com.br,br,693,825,keelautomacao.com.br,br,200337,1500,683,821
211344,1491,mundodofutsal.com.br,br,693,810,mundodofutsal.com.br,br,193822,1465,695,822
211789,1492,brasileiraobetano.com.br,br,692,837,brasileiraobetano.com.br,br,193221,1460,696,854
212149,1493,siscomex.gov.br,br,691,923,siscomex.gov.br,br,198546,1488,686,935
212233,1494,cecierj.edu.br,br,691,873,cecierj.edu.br,br,199653,1497,684,875
212424,1495,campestrevarginha.com.br,br,691,815,campestrevarginha.com.br,br,198792,1493,686,833
212623,1496,institutoconsulplan.org.br,br,690,1031,institutoconsulplan.org.br,br,206664,1539,669,1036
212951,1497,univates.br,br,690,819,univates.br,br,198315,1485,687,812
212991,1498,feserj.org.br,br,690,799,feserj.org.br,br,191227,1445,700,813
213004,1499,ulbra.br,br,690,794,ulbra.br,br,194459,1468,694,810
213214,1500,escolagaivota.com.br,br,689,919,escolagaivota.com.br,br,210687,1576,661,919
213260,1501,broadcast.com.br,br,689,886,broadcast.com.br,br,190499,1440,701,899
213399,1502,chicoelupersonalizados.com.br,br,689,842,chicoelupersonalizados.com.br,br,208859,1559,665,813
213758,1503,cref8.org.br,br,688,979,cref8.org.br,br,209126,1563,664,954
213768,1504,gringa.com.br,br,688,953,gringa.com.br,br,195797,1470,691,980
213769,1505,diskingressos.com.br,br,688,952,diskingressos.com.br,br,198530,1487,686,950
213962,1506,anfavea.com.br,br,688,840,anfavea.com.br,br,204532,1530,674,832
214184,1507,pandavideo.com.br,br,687,1090,pandavideo.com.br,br,207594,1547,667,1046
214315,1508,pontotel.com.br,br,687,990,pontotel.com.br,br,191400,1446,699,997
214346,1509,prona.org.br,br,687,931,prona.org.br,br,201936,1511,679,927
214414,1510,stj.gov.br,br,687,879,stj.gov.br,br,208207,1553,666,865
214642,1511,sprweb.com.br,br,687,810,sprweb.com.br,br,197741,1481,688,823
214952,1512,sebraepr.com.br,br,686,916,sebraepr.com.br,br,198567,1489,686,916
215465,1513,rockcity.com.br,br,685,970,rockcity.com.br,br,204338,1527,674,982
215470,1514,futebolpaulista.com.br,br,685,965,futebolpaulista.com.br,br,200077,1499,683,958
215777,1515,laboratorioblessing.com.br,br,685,809,laboratorioblessing.com.br,br,200344,1501,683,819
216138,1516,1xslots-casino.com.br,br,684,899,1xslots-casino.com.br,br,222130,1653,639,825
